id;userId;userName;text;retweetCount;creationDate;favoriteCount;textHash
784314444616650752;837578882;"TheFlaviviruses";"#Zika News: Mexico: Five cases of Zika-linked Guillain-Barre syndrome reported https://t.co/IGEjsBhDR2 #PathogenPosse";0;2016-10-07 10:48:30.0;0;832953382
784980330960740352;837578882;"TheFlaviviruses";"Flavivirus news: India struggles to introduce dengue vaccines, but how safe is it? - The India... https://t.co/Spai5ecwlY #pathogenposse";1;2016-10-09 06:54:29.0;0;2081586071
784646560093052928;837578882;"TheFlaviviruses";"#Zika News: Mayaro fever, a new viral disease, on the radar https://t.co/1emuEO9lee #PathogenPosse";5;2016-10-08 08:48:12.0;1;-1860255077
785389907086684160;837578882;"TheFlaviviruses";"#Zika News: India biotech firm's Zika vaccine ready to enter phase-1 trial https://t.co/V3RngUwrs0 #PathogenPosse";0;2016-10-10 10:02:00.0;1;-1223089005
785027426573176833;837578882;"TheFlaviviruses";"#Zika News: Taiwan reports 10th imported Zika case https://t.co/aVtkQFOtJz #PathogenPosse";0;2016-10-09 10:01:38.0;0;731074073
784029547171680257;837578882;"TheFlaviviruses";"Flavivirus news: Zika Joins AAO Lineup; Cataract Surgery Debates Rekindle - Medscape: Medscape... https://t.co/ykXMNWmjdC #pathogenposse";0;2016-10-06 15:56:25.0;0;-701566811
785450059617927168;90061805;"AdamNeira";"@TheFlaviviruses LT cases of Zika+ in THAILAND indicate that LT in MYANMAR, LAOS, VIETNAM, CAMBODIA etc. prob. happ… https://t.co/QCGcVIfUkQ";0;2016-10-10 14:01:01.0;0;574169015
784006921388863490;837578882;"TheFlaviviruses";"#Zika News: Is Zika the real cause of microcephaly in Brazil? New study raises questions https://t.co/NyXgu3M5tN #PathogenPosse";0;2016-10-06 14:26:30.0;0;2036247761
786141696534781952;837578882;"TheFlaviviruses";"Flavivirus news: DOH questions declaration of dengue outbreak - https://t.co/vfMGtjsZRt: Inquir... https://t.co/EQHhiT9qTj #pathogenposse";0;2016-10-12 11:49:20.0;0;1322194268
785636697153298432;837578882;"TheFlaviviruses";"#Zika News: Florida Zika cases climb to 993 https://t.co/P3wSyqeuvc #PathogenPosse";1;2016-10-11 02:22:39.0;0;-351906158
784134899280195584;837578882;"TheFlaviviruses";"Flavivirus news: Public Health Labs Hope Federal Funds Will Speed Zika Test Results - NPR: NPR... https://t.co/eXbysmthpR #pathogenposse";0;2016-10-06 22:55:03.0;0;-616403242
784112228509155328;837578882;"TheFlaviviruses";"Flavivirus news: Public Health Labs Hope Federal Funds Will Speed Zika Test Results - NPR: NPR... https://t.co/cucLpcSRGA #pathogenposse";0;2016-10-06 21:24:58.0;0;-2076361559
783942878900781056;837578882;"TheFlaviviruses";"Flavivirus news: Abortion legal in Thai birth defect cases linked to Zika: Officials - The Ind... https://t.co/AcAh4zpv0V #pathogenposse";1;2016-10-06 10:12:01.0;1;275563769
785417779482468352;837578882;"TheFlaviviruses";"#Zika News: Husband of Zika infected expectant mother experiences symptoms similar with disease https://t.co/l51sAB7IDj #PathogenPosse";0;2016-10-10 11:52:45.0;0;-215534672
784345178962169856;837578882;"TheFlaviviruses";"#Zika News: More evidence found linking Zika to neurological problems in adults https://t.co/L6HX9sO36s #PathogenPosse";0;2016-10-07 12:50:37.0;0;689236867
784955436210368516;837578882;"TheFlaviviruses";"#Zika News: Tucson startup says it has Zika cure in sights https://t.co/bqhWBTdZ2M #PathogenPosse";1;2016-10-09 05:15:34.0;1;2018349526
784477655995342848;837578882;"TheFlaviviruses";"Flavivirus news: Alphabet is working to squash the Zika virus, too - Engadget: EngadgetAlphabe... https://t.co/qZJgPGIkmz #pathogenposse";0;2016-10-07 21:37:02.0;0;-408683464
786076477213306881;837578882;"TheFlaviviruses";"Flavivirus news: WHO lauds Malaysia's dengue fight - South China Morning Post: South China Mor... https://t.co/6UonEUlyJY #pathogenposse";0;2016-10-12 07:30:11.0;0;1696293764
785513367603556352;837578882;"TheFlaviviruses";"Flavivirus news: 2711 dengue cases reported in Delhi till October 8: Report - The New Indian E... https://t.co/4fTpSBxxNg #pathogenposse";0;2016-10-10 18:12:35.0;0;124784850
785241721521090560;837578882;"TheFlaviviruses";"#Zika News: Widow urges vigilance against West Nile virus https://t.co/766Yh4SbQX #PathogenPosse";0;2016-10-10 00:13:10.0;0;827771381
785857042116386816;837578882;"TheFlaviviruses";"#Zika News: WHO says Zika virus infection 'highly likely' to spread in western Pacific region https://t.co/UHhlqmb9Zt #PathogenPosse";0;2016-10-11 16:58:14.0;0;-425021952
785449966999310337;90061805;"AdamNeira";"@TheFlaviviruses THAILAND: First two Zika+ virus caused severe Microcephaly cases in live born babies reported.… https://t.co/lc4Hb7sfJE";0;2016-10-10 14:00:39.0;0;1127047559
785420587690713088;837578882;"TheFlaviviruses";"Flavivirus news: Dengue, Chikungunya rampant in India, need attention: Experts - The Indian Ex... https://t.co/UWWuf7PlFH #pathogenposse";0;2016-10-10 12:03:55.0;0;-1214679756
786134947220164608;837578882;"TheFlaviviruses";"#Zika News: Verily: Google's health spin off to elimate Zika virus https://t.co/3XwtGJ1uFM #PathogenPosse";0;2016-10-12 11:22:31.0;0;1667328207
785549257679835136;837578882;"TheFlaviviruses";"#Zika News: This Week in PLOS https://t.co/bM3uSxiVEw #PathogenPosse";0;2016-10-10 20:35:12.0;1;1948299922
